relative_path,basename,extension,size_bytes,mtime_ns,mode,readable,mime_guess,sha256,crc32,duplicate_basename,duplicate_content
Signals/DATA A/A49/frequency-band-selected_A49.csv,frequency-band-selected_A49.csv,csv,9988,1582663952000000000,-rw-rw-r--,true,text/csv,f3845f753955e388ef07e57cd0eec129492fd1d9fc33f69ccb370d53eb84fd85,d2b9878d,false,false
Signals/DATA A/A49/frequency-band-selected_A49.xml,frequency-band-selected_A49.xml,xml,577,1574883246000000000,-rw-rw-r--,true,application/xml,1e40cf35e305218c8c5fe0ad50663c1ca94ef4b8edf10b2363c086c06f5fa790,cb6fda0c,false,false
Signals/DATA A/A5/A5_CE_baseline.gdf,A5_CE_baseline.gdf,gdf,24527154,1531263916000000000,-rw-rw-r--,true,,8f03827cf2754e76a5fef07f7b052f3168a5b5ad3d1e4eb7641238777659d88f,6889a462,false,false
Signals/DATA A/A5/A5_OE_baseline.gdf,A5_OE_baseline.gdf,gdf,24527154,1531263660000000000,-rw-rw-r--,true,,83aa893325403024ca56ce2baef67b69420bb50fa62a5960918ed6e56a36db0f,b51ebed4,false,false
Signals/DATA A/A5/A5_R1_acquisition.gdf,A5_R1_acquisition.gdf,gdf,59000512,1531264996000000000,-rw-rw-r--,true,,53599864bf2e8cd605661973d18d93f368082ce54beea0b3a97e50dd0825eab1,25215d65,false,false
Signals/DATA A/A5/A5_R2_acquisition.gdf,A5_R2_acquisition.gdf,gdf,59000512,1531265614000000000,-rw-rw-r--,true,,dead60cf63f20d7bd1a3fa22b2e940575c093eb30e33e8aefddb79bb219aad39,5e47d91c,false,false
Signals/DATA A/A5/A5_R3_onlineT.gdf,A5_R3_onlineT.gdf,gdf,59000512,1655746852000000000,-rw-rw-r--,true,,5dd5654707d0f73ff912e748e02b620ae6dbea2d34fe7491445f296e6b30147a,aabe8c2d,false,false
Signals/DATA A/A5/A5_R4_onlineT.gdf,A5_R4_onlineT.gdf,gdf,59000512,1655746864000000000,-rw-rw-r--,true,,6b7ec29c5c9ed227334e45b602748ad5d6d0de98b775c279a0580f48d5f07318,44db5a4c,false,false
Signals/DATA A/A5/A5_R5_onlineT.gdf,A5_R5_onlineT.gdf,gdf,59000512,1655746876000000000,-rw-rw-r--,true,,66c66b5fc5537aeff01a4299936b01f8babab26a07332b4fe7b313ebd6cea41b,3d47b4c5,false,false
Signals/DATA A/A5/A5_R6_onlineT.gdf,A5_R6_onlineT.gdf,gdf,59967168,1655746888000000000,-rw-rw-r--,true,,9c5a0ced65f65264330419af1dd5a04ff2b113c37c296180069c9baf5d6a8960,a7757bfe,false,false
Signals/DATA A/A5/classifier_A5.xml,classifier_A5.xml,xml,995,1579038004000000000,-rw-rw-r--,true,application/xml,2fdb5ef372d779e8fda678af5d2d0ca6909b22bde4da7dcdad89b6f5ce22d052,155c9be6,false,false
Signals/DATA A/A5/csp-spatial-filter_A5.xml,csp-spatial-filter_A5.xml,xml,2529,1579037964000000000,-rw-rw-r--,true,application/xml,edd2deb31496bee1755aafab8d49e6ec3b119bbd56488b5aae17d206ab06c574,911e8665,false,false
Signals/DATA A/A5/frequency-band-selected_A5.csv,frequency-band-selected_A5.csv,csv,9972,1582865186000000000,-rw-rw-r--,true,text/csv,fcaf859921e60b1c27044330ab44f0bab683695ce3c84daf0d9d33e792bac506,20306bba,false,false
Signals/DATA A/A5/frequency-band-selected_A5.xml,frequency-band-selected_A5.xml,xml,577,1579037878000000000,-rw-rw-r--,true,application/xml,fed74565eb9d9a7bce7f8ceaa9e7b9d4463b6c98d6d46fdc7269af0496a603aa,aeb1d86d,false,true
Signals/DATA A/A50/A50_CE_baseline.gdf,A50_CE_baseline.gdf,gdf,24527154,1528142102000000000,-rw-rw-r--,true,,0f52426f1a3c5c7a8b639e77cac2d6448b9fa4e5edde02576ba5f5d206faaf20,88ae0174,false,false
Signals/DATA A/A50/A50_OE_baseline.gdf,A50_OE_baseline.gdf,gdf,24527154,1528141848000000000,-rw-rw-r--,true,,56707fabc6d829d62ecb88b4ede0472e857add76d87619c97abbd7834817c86d,6e3979f5,false,false
Signals/DATA A/A50/A50_R1_acquisition.gdf,A50_R1_acquisition.gdf,gdf,59000512,1528143222000000000,-rw-rw-r--,true,,4c290a6c5030d38459b8e2b7ed9d97bb3fc75f7bcc3011bca229957339d3049f,19dab961,false,false
Signals/DATA A/A50/A50_R2_acquisition.gdf,A50_R2_acquisition.gdf,gdf,59000512,1528143876000000000,-rw-rw-r--,true,,8444920b53aa320f3fe56bc330ecf17bb91e261a4dc3094682c85eb4dd95b71b,742cee20,false,false
Signals/DATA A/A50/A50_R3_onlineT.gdf,A50_R3_onlineT.gdf,gdf,59000518,1674007152000000000,-rw-rw-r--,true,,18844438f8e7ffcb78eaadca42e64a038882477459f65bafa90c188ae2472f2a,edfc5a81,false,false
Signals/DATA A/A50/A50_R4_onlineT.gdf,A50_R4_onlineT.gdf,gdf,59000518,1674007164000000000,-rw-rw-r--,true,,051a1b14457aab906103a999dfecb4cc5a357dda1479235fbbab8bf0641bae9d,96ced3d6,false,false
Signals/DATA A/A50/A50_R5_onlineT.gdf,A50_R5_onlineT.gdf,gdf,59000518,1674007172000000000,-rw-rw-r--,true,,f973bbe4f29263b0ed49dfe08f2a3f4a52341b9bdde3944323824272aa8a7710,8a3581ba,false,false
Signals/DATA A/A50/A50_R6_onlineT.gdf,A50_R6_onlineT.gdf,gdf,59000518,1674007180000000000,-rw-rw-r--,true,,8d8e7fce5aa0b03e1c2c646398962bd1160af7445efbe59d481752f3c710815d,e64dbf99,false,false
Signals/DATA A/A50/classifier_A50.xml,classifier_A50.xml,xml,995,1575573970000000000,-rw-rw-r--,true,application/xml,05610babb9cfc630e5cbd3568f755a04c1824dbf16260c8684222025ffc6241f,617a1db2,false,false
Signals/DATA A/A50/csp-spatial-filter_A50.xml,csp-spatial-filter_A50.xml,xml,2536,1575573890000000000,-rw-rw-r--,true,application/xml,8a41416024e19b891a1c6867ac8d2e78aa3cc5cf738d7f417ae245d9fe4ac9b6,afbe8e6d,false,false
Signals/DATA A/A50/frequency-band-selected_A50.csv,frequency-band-selected_A50.csv,csv,9982,1582674476000000000,-rw-rw-r--,true,text/csv,848d4f335241ccdf771acdcd149f4b4cdf3b0ee0a88656162cfb8535f11f0054,15f12e43,false,false
Signals/DATA A/A50/frequency-band-selected_A50.xml,frequency-band-selected_A50.xml,xml,577,1575573864000000000,-rw-rw-r--,true,application/xml,78a9d3d4ada56145efd63446345e1a5b59e9b3c88afb53fefdb2133ccc716efb,45a275f1,false,false
Signals/DATA A/A51/A51_CE_baseline.gdf,A51_CE_baseline.gdf,gdf,24527154,1529362372000000000,-rw-rw-r--,true,,8856d90da67b8cef204ccd3fcf9222146929dce82e394d65fd91745e103f099a,f5edcfb3,false,false
Signals/DATA A/A51/A51_OE_baseline.gdf,A51_OE_baseline.gdf,gdf,24527154,1529362594000000000,-rw-rw-r--,true,,cebceb2884242c8355aeeb8d5e6eb2ab2b487aff0dde3aaa33026543eb6da688,a390aeb4,false,false
Signals/DATA A/A51/A51_R1_acquisition.gdf,A51_R1_acquisition.gdf,gdf,59000512,1529363710000000000,-rw-rw-r--,true,,002179a5a3954b7edbf3850c34bbfd177018d4fe07c219592295f0553136060b,eb7f06e8,false,false
Signals/DATA A/A51/A51_R2_acquisition.gdf,A51_R2_acquisition.gdf,gdf,59000512,1529364280000000000,-rw-rw-r--,true,,362419416e3ccf3794fa0c2363ac9ab9b4d4d6b18c713bc68f0f91e14a09ef9e,f3112acb,false,false
Signals/DATA A/A51/A51_R3_onlineT.gdf,A51_R3_onlineT.gdf,gdf,59000518,1674007216000000000,-rw-rw-r--,true,,11474a6d233b6fc0c66787c65d18245c03ee6528aa906f65428d5a02a9edd9cb,060f8698,false,false
Signals/DATA A/A51/A51_R4_onlineT.gdf,A51_R4_onlineT.gdf,gdf,59000518,1674007224000000000,-rw-rw-r--,true,,bff3128e599a13bcb75752db3d5d7149ebf5fe2aa544634a43860a0a8d9a1b17,f97ee625,false,false
Signals/DATA A/A51/A51_R5_onlineT.gdf,A51_R5_onlineT.gdf,gdf,59000518,1674007234000000000,-rw-rw-r--,true,,97c98902831552507a521bdcd1a6b41849acf231ef2d0ff45294044884be7cfc,d5464cd1,false,false
Signals/DATA A/A51/A51_R6_onlineT.gdf,A51_R6_onlineT.gdf,gdf,59000518,1674007244000000000,-rw-rw-r--,true,,185d9c5b84f1dc736eaf53839f830fc4b5e03d6cf22dee40d6bf28a64d286487,00b3c5a2,false,false
Signals/DATA A/A51/classifier_A51.xml,classifier_A51.xml,xml,999,1575574980000000000,-rw-rw-r--,true,application/xml,2685704072d611a702bf024fc398a1178bc5396af603dbf2ccd7369400dcedac,12bf97c4,false,false
Signals/DATA A/A51/csp-spatial-filter_A51.xml,csp-spatial-filter_A51.xml,xml,2537,1575574964000000000,-rw-rw-r--,true,application/xml,b0897c07aaecd652313eab90ff13b6e98ed5b48d4a7aa6a3a0e9756432a175bc,25c3466e,false,false
Signals/DATA A/A51/frequency-band-selected_A51.csv,frequency-band-selected_A51.csv,csv,9955,1582677410000000000,-rw-rw-r--,true,text/csv,fcf70c4bdc42df61c8f10807d42b04facaf35f0b25c83abf53a8af7c0bd6776b,7ede3352,false,false
Signals/DATA A/A51/frequency-band-selected_A51.xml,frequency-band-selected_A51.xml,xml,577,1575574950000000000,-rw-rw-r--,true,application/xml,d59e3d24124113c10c0c372740c963bde8c737b663c3b0ff126698e7b798ffa6,3da43799,false,false
Signals/DATA A/A52/A52_CE_baseline.gdf,A52_CE_baseline.gdf,gdf,24527154,1527882460000000000,-rw-rw-r--,true,,c54b62c67c8b522b88d77838cbc2c5c3527f663d45f026a123b30f494f651977,4b558c1e,false,false
Signals/DATA A/A52/A52_OE_baseline.gdf,A52_OE_baseline.gdf,gdf,24527154,1527882244000000000,-rw-rw-r--,true,,3a43dc9e3e1e2c4419110b0b090c783cf3209394fd2b5b741f0504035d6210c7,ad9cbc61,false,false
Signals/DATA A/A52/A52_R1_acquisition.gdf,A52_R1_acquisition.gdf,gdf,59000512,1527883334000000000,-rw-rw-r--,true,,c236e8c04a48ccb420cde36e1fc1e34d0bd13222f24bff52973951929932af28,320ace77,false,false
Signals/DATA A/A52/A52_R2_acquisition.gdf,A52_R2_acquisition.gdf,gdf,59000512,1527883858000000000,-rw-rw-r--,true,,1dd1f1b2319e8225c8d7dc7fb3985119daef0c23fc0a0428907d835ececf7aa4,244e1024,false,false
Signals/DATA A/A52/A52_R3_onlineT.gdf,A52_R3_onlineT.gdf,gdf,59000518,1674007396000000000,-rw-rw-r--,true,,7338a83e4f7e9c5492e8e6188723c705bbf73a97f5516558c27e213b3fbb324f,563f5506,false,false
Signals/DATA A/A52/A52_R4_onlineT.gdf,A52_R4_onlineT.gdf,gdf,59000518,1674007408000000000,-rw-rw-r--,true,,ae75b56ce4f29533d773be3a9806e07ad7bc6e33b38800b74e970e657eeb1e41,861f8c6f,false,false
Signals/DATA A/A52/A52_R5_onlineT.gdf,A52_R5_onlineT.gdf,gdf,59000518,1674007420000000000,-rw-rw-r--,true,,e10a8412d5efe05fa3bb42a3e2f4c24e24379f1d9cde2644e3a3dd7c2a025341,c74cd2c5,false,false
Signals/DATA A/A52/A52_R6_onlineT.gdf,A52_R6_onlineT.gdf,gdf,59000518,1674007432000000000,-rw-rw-r--,true,,9a80f22e3847362d98417d7b6a0e43bb80b5aa092457b1b88035f5da4659aca1,47372e79,false,false
Signals/DATA A/A52/classifier_A52.xml,classifier_A52.xml,xml,995,1575575836000000000,-rw-rw-r--,true,application/xml,f5e40e3d8bb122846dd0814998fab3a6a4cc147dfa72cb5e842ec3d147161da6,7300caab,false,false
Signals/DATA A/A52/csp-spatial-filter_A52.xml,csp-spatial-filter_A52.xml,xml,2530,1575575758000000000,-rw-rw-r--,true,application/xml,b64198fa9df41babf067352e74ce2b7991f578eed44597a8f3ff9d218224d8fc,1d5dfa8a,false,false
Signals/DATA A/A52/frequency-band-selected_A52.csv,frequency-band-selected_A52.csv,csv,9967,1582747562000000000,-rw-rw-r--,true,text/csv,eebe23ffb05869e0feffec9442379cf36f56aab3f1a9f2714dea1786ff40dd7a,62946e2d,false,false
Signals/DATA A/A52/frequency-band-selected_A52.xml,frequency-band-selected_A52.xml,xml,576,1575575746000000000,-rw-rw-r--,true,application/xml,2f4148209654468cce41e703e519194145c7b6a9c71cffd4404525cf97904162,861f1e84,false,false
Signals/DATA A/A53/A53_CE_baseline.gdf,A53_CE_baseline.gdf,gdf,24527154,1526501790000000000,-rw-rw-r--,true,,de83567111a50ce873abc2288977814bb9e0e95d480d59103697029f424344bc,cb805371,false,false
Signals/DATA A/A53/A53_OE_baseline.gdf,A53_OE_baseline.gdf,gdf,24527154,1526502144000000000,-rw-rw-r--,true,,8d331a6cede08f1299ed2ad85638d29f46a439aa9a8bb33592c0cedb8442d08d,3db83b68,false,false
Signals/DATA A/A53/A53_R1_acquisition.gdf,A53_R1_acquisition.gdf,gdf,59000512,1526503116000000000,-rw-rw-r--,true,,08d4b1f1e7a12e2d3ef6e406095f57165d3b4f55bfee82c16abc3bbcde462889,86686ec5,false,false
Signals/DATA A/A53/A53_R2_acquisition.gdf,A53_R2_acquisition.gdf,gdf,59000512,1526503614000000000,-rw-rw-r--,true,,24b501b743997dcc70feba8392653920cacbb0aef0f392024827a4be607bddc3,a2d8d108,false,false
Signals/DATA A/A53/A53_R3_onlineT.gdf,A53_R3_onlineT.gdf,gdf,59000518,1674007452000000000,-rw-rw-r--,true,,3568272a59c02f3a500d744e1334aae78894fcb1e5397a2051f230a4db88d5ba,b731b925,false,false
Signals/DATA A/A53/A53_R4_onlineT.gdf,A53_R4_onlineT.gdf,gdf,59000518,1674007470000000000,-rw-rw-r--,true,,96b83654a782e1e579af8dcc5bb768ea3ec8446b5f6525320a790fef5eeb4606,a4117072,false,false
Signals/DATA A/A53/A53_R5_onlineT.gdf,A53_R5_onlineT.gdf,gdf,59000518,1674007480000000000,-rw-rw-r--,true,,8e2a521cdfd35172e1fb762c49e678c8385a5559520ac35eb210aaaef2cf94de,fe208a63,false,false
Signals/DATA A/A53/A53_R6_onlineT.gdf,A53_R6_onlineT.gdf,gdf,59000518,1674007488000000000,-rw-rw-r--,true,,4945fa774134bb0bceb18e005c664a3e9be99dc163057bc62393d7cf2168281c,dbaa8535,false,false
Signals/DATA A/A53/classifier_A53.xml,classifier_A53.xml,xml,996,1575574746000000000,-rw-rw-r--,true,application/xml,5fcb9ec0fc0a34dce92cb95a52ee4fcde56db834ef0e310fa4df5235c5c3131e,589f75be,false,false
Signals/DATA A/A53/csp-spatial-filter_A53.xml,csp-spatial-filter_A53.xml,xml,2531,1575574728000000000,-rw-rw-r--,true,application/xml,cb4d9289dada3f5be96dd3d2a1d230e5ea8cbbc09edf6934b2d2caccc17a3f8c,b9a8a3fb,false,false
Signals/DATA A/A53/frequency-band-selected_A53.csv,frequency-band-selected_A53.csv,csv,9986,1582676960000000000,-rw-rw-r--,true,text/csv,5a0936f870413983cfc0ef839416d09df4633064e245180f76947d337f981b27,0ce88811,false,false
Signals/DATA A/A53/frequency-band-selected_A53.xml,frequency-band-selected_A53.xml,xml,577,1575574712000000000,-rw-rw-r--,true,application/xml,015f3f7b5ed1aed8f5d64f21523c839ae1363c197a3bfbf050bb89a21a2c3801,1a5b0464,false,false
Signals/DATA A/A54/A54_CE_baseline.gdf,A54_CE_baseline.gdf,gdf,24527154,1527721854000000000,-rw-rw-r--,true,,b29cb6649158d1fc2bf2dea71ae99e7a0f2f95410340057af1b28a48adb403c3,ac47a30c,false,false
Signals/DATA A/A54/A54_OE_baseline.gdf,A54_OE_baseline.gdf,gdf,24527154,1527721614000000000,-rw-rw-r--,true,,191fef104cf6a10244c7c6c65bb0851cb2f8bad984c179e8dbb13f8345703c51,38a47484,false,false
Signals/DATA A/A54/A54_R1_acquisition.gdf,A54_R1_acquisition.gdf,gdf,59000512,1527722580000000000,-rw-rw-r--,true,,7ba426566b70928757448d88dd7db94b57f50fa04df2e7b1fc734ec32dd338d9,cb71ec2a,false,false
Signals/DATA A/A54/A54_R2_acquisition.gdf,A54_R2_acquisition.gdf,gdf,59000512,1527723272000000000,-rw-rw-r--,true,,d3bd14c1ce4d0e44440475727ad607280a5489604bc35e55b9658625a0801860,821f3b09,false,false
Signals/DATA A/A54/A54_R3_onlineT.gdf,A54_R3_onlineT.gdf,gdf,59000518,1674007502000000000,-rw-rw-r--,true,,a6bf156fbf6c51977395cb18a30ce7955723593b80f39e884d650a01665fd08d,6644cf23,false,false
Signals/DATA A/A54/A54_R4_onlineT.gdf,A54_R4_onlineT.gdf,gdf,59000518,1674007512000000000,-rw-rw-r--,true,,e865555d679c8065695795776b43a385051b5113556363aa19dc83a67d9a922a,019b51e0,false,false
Signals/DATA A/A54/A54_R5_onlineT.gdf,A54_R5_onlineT.gdf,gdf,59000518,1674007522000000000,-rw-rw-r--,true,,f9554145e25a8f665cc073ffd68b82b97ec53ac549295b886f13a15555fd1a60,a4024067,false,false
Signals/DATA A/A54/A54_R6_onlineT.gdf,A54_R6_onlineT.gdf,gdf,59000518,1674007532000000000,-rw-rw-r--,true,,ebfda1a76cc9604fcbba3fd350ef668beb79fbd45070cd83394e1ff328938045,67785ad1,false,false
Signals/DATA A/A54/classifier_A54.xml,classifier_A54.xml,xml,995,1574884902000000000,-rw-rw-r--,true,application/xml,bbf3a9deb35a74b6b7e91dae34f7fd3ace7fae1ad6aa66d925801db1a914cd14,7edeecf1,false,false
Signals/DATA A/A54/csp-spatial-filter_A54.xml,csp-spatial-filter_A54.xml,xml,2534,1574884890000000000,-rw-rw-r--,true,application/xml,c8cce8beb5757b40120ffe0e869fee8bec5ea9e5136745a9441f2478ded76d39,2ea49309,false,false
Signals/DATA A/A54/frequency-band-selected_A54.csv,frequency-band-selected_A54.csv,csv,9970,1582670740000000000,-rw-rw-r--,true,text/csv,db9071e10e7c0291c9e93623539ce4141222d6b139769d01e209b2c12041a7af,269c31a0,false,false
Signals/DATA A/A54/frequency-band-selected_A54.xml,frequency-band-selected_A54.xml,xml,577,1574884876000000000,-rw-rw-r--,true,application/xml,c91ef65aaccf58811b8ae849674509879012d4c1cb0923d3eaeb4f02fcd9933e,d0ad6dfe,false,false
Signals/DATA A/A55/A55_CE_baseline.gdf,A55_CE_baseline.gdf,gdf,24527154,1531177278000000000,-rw-rw-r--,true,,d31a17e83a32c1a76e674160bce4280edadfb2b47e1e55c4233786e2578d84b8,bb21cb10,false,false
Signals/DATA A/A55/A55_OE_baseline.gdf,A55_OE_baseline.gdf,gdf,24527154,1531177630000000000,-rw-rw-r--,true,,dc0cedee359574a3eba7542a4c3767052cb7ac232ad44294e89b82343cd1f931,91b08321,false,false
Signals/DATA A/A55/A55_R1_acquisition.gdf,A55_R1_acquisition.gdf,gdf,59000512,1531178808000000000,-rw-rw-r--,true,,992cc0a3bb77aac6a067d4abfb26f941b34ec17243976fcecf24fb8d3e390c10,1c20f84f,false,false
Signals/DATA A/A55/A55_R2_acquisition.gdf,A55_R2_acquisition.gdf,gdf,59000512,1531179348000000000,-rw-rw-r--,true,,f06f164a88b9b1b0a42f8315ccd186f0667b1bb45aea646c9ac4654c9fe48e9a,96f57aa0,false,false
Signals/DATA A/A55/A55_R3_onlineT.gdf,A55_R3_onlineT.gdf,gdf,59000518,1674078954000000000,-rw-rw-r--,true,,d2e6f5aacb0f716ee9cf868a4c834ff547bb4776d96c2139b0bef81e986f21da,18af1cd5,false,false
Signals/DATA A/A55/A55_R4_onlineT.gdf,A55_R4_onlineT.gdf,gdf,59000518,1674078964000000000,-rw-rw-r--,true,,fe594ac80722a818e65e6deb4c57d6b98dbe9fd96f1a975b06a596de6a0974cf,7166e0da,false,false
Signals/DATA A/A55/A55_R5_onlineT.gdf,A55_R5_onlineT.gdf,gdf,59000518,1674078972000000000,-rw-rw-r--,true,,fbee59349e63cf80b77f58acb0a434fe819bce767489902b0ff4867404fe1e2c,0a8ed82b,false,false
Signals/DATA A/A55/A55_R6_onlineT.gdf,A55_R6_onlineT.gdf,gdf,59000518,1674078982000000000,-rw-rw-r--,true,,a4e3b17131866fac431c828a2b7bf0d23710494c6a47959f58da590eb8e63529,4c7385cd,false,false
Signals/DATA A/A55/classifier_A55.xml,classifier_A55.xml,xml,993,1579040734000000000,-rw-rw-r--,true,application/xml,05fb1ea7921e95682ea61a022218733e588b926bc1334fd1cec57d878c8f63a0,6fa6594a,false,false
Signals/DATA A/A55/csp-spatial-filter_A55.xml,csp-spatial-filter_A55.xml,xml,2531,1579040686000000000,-rw-rw-r--,true,application/xml,231d1e5177a79045b467f4c1922557cd564693bcefd3ac2c3b57079c1aececc9,e020597b,false,false
Signals/DATA A/A55/frequency-band-selected_A55.csv,frequency-band-selected_A55.csv,csv,9960,1582781676000000000,-rw-rw-r--,true,text/csv,1bfebca5189a3e9762fe96976bca8a834ccb995822b37d8d13d01e79fd3c979b,02626b83,false,false
Signals/DATA A/A55/frequency-band-selected_A55.xml,frequency-band-selected_A55.xml,xml,577,1579040640000000000,-rw-rw-r--,true,application/xml,5013a4b6e016831cd52a7313b6d3bac857efa9be2173c9a7374a2e7def2b30f9,e78e77d1,false,true
Signals/DATA A/A56/A56_CE_baseline.gdf,A56_CE_baseline.gdf,gdf,24527154,1526341530000000000,-rw-rw-r--,true,,fb1982b8f1acc36353e6b35b97c9d309ad82602cf3170a3c2bd455e869d060eb,3625bcf2,false,false
Signals/DATA A/A56/A56_OE_baseline.gdf,A56_OE_baseline.gdf,gdf,24453420,1526341250000000000,-rw-rw-r--,true,,f98ff3aa65f53fd837ceccb5c1062a635a74c9fec8aff149fb26872bfba2f751,3f813f04,false,false
Signals/DATA A/A56/A56_R1_acquisition.gdf,A56_R1_acquisition.gdf,gdf,59000512,1526342494000000000,-rw-rw-r--,true,,2804ff5478376d3f4e0bd231e24ee7298043e259ae4c58c1a7ba71ab7110d574,5f66b947,false,false
Signals/DATA A/A56/A56_R2_acquisition.gdf,A56_R2_acquisition.gdf,gdf,59000512,1526343052000000000,-rw-rw-r--,true,,4616e8d39fe2fb3010e8ca6fa440e193d521ad2933b82f0907417184a05f4fc6,b9b48817,false,false
Signals/DATA A/A56/A56_R3_onlineT.gdf,A56_R3_onlineT.gdf,gdf,59000518,1674078996000000000,-rw-rw-r--,true,,881ae3dc225f002a7bb96ff00ae8014ebd86170a92bb9f511bfbc8d283805c5a,72939570,false,false
Signals/DATA A/A56/A56_R4_onlineT.gdf,A56_R4_onlineT.gdf,gdf,59000518,1674079008000000000,-rw-rw-r--,true,,0743ff6b6697bbb7b6ce9bae394c3fae47298987a90022f7eba312cc1f1612be,adbc1ff3,false,false
Signals/DATA A/A56/A56_R5_onlineT.gdf,A56_R5_onlineT.gdf,gdf,59000518,1674079018000000000,-rw-rw-r--,true,,25e9272f63c6a793bd05844ea4feb35ed28f7daa3efb75bc09fbf0f4c9162335,8acf2f8f,false,false
Signals/DATA A/A56/A56_R6_onlineT.gdf,A56_R6_onlineT.gdf,gdf,59000518,1674079028000000000,-rw-rw-r--,true,,afda31bd45cfa6345a6aa841863e46e1aea80c6442491dd0a9e9d284edd3d194,13553d80,false,false
Signals/DATA A/A56/classifier_A56.xml,classifier_A56.xml,xml,993,1574883492000000000,-rw-rw-r--,true,application/xml,ef57fc11f8514e2707f473837a33de81136e4663dca6c21d8fe100b1f3ab3f0f,77b0ce9e,false,false
Signals/DATA A/A56/csp-spatial-filter_A56.xml,csp-spatial-filter_A56.xml,xml,2533,1574883476000000000,-rw-rw-r--,true,application/xml,4746080c0dcd8ad8aa4d19d0c8133a1f222849e00adbeff7bc65f5082c986276,b71a39d0,false,false
Signals/DATA A/A56/frequency-band-selected_A56.csv,frequency-band-selected_A56.csv,csv,9887,1582666778000000000,-rw-rw-r--,true,text/csv,2b1a037845056c8fdcbbe8fca783d61ab172724270833bc8f91cee73c3f64093,a03ee56d,false,false
Signals/DATA A/A56/frequency-band-selected_A56.xml,frequency-band-selected_A56.xml,xml,576,1574883462000000000,-rw-rw-r--,true,application/xml,952f44b470be5dd36813090877b29dab34af1fe4d8a1cb116a55e50825d8894c,1298c50e,false,false
Signals/DATA A/A57/A57_CE_baseline.gdf,A57_CE_baseline.gdf,gdf,24527154,1525885840000000000,-rw-rw-r--,true,,b38bd2edd6519db0545ec0dd40e50b2345d1489e4360abf9e1b68c43b5da3314,ff4ef0e7,false,false
Signals/DATA A/A57/A57_OE_baseline.gdf,A57_OE_baseline.gdf,gdf,24527154,1525885592000000000,-rw-rw-r--,true,,e831899c366c012770adcd90a80d6d6bc4be1d00c1cc3838e7b39a6574b90b50,0f64defc,false,false
Signals/DATA A/A57/A57_R1_acquisition.gdf,A57_R1_acquisition.gdf,gdf,59000512,1525886918000000000,-rw-rw-r--,true,,6ae67aef6cb0c4ac7f74588db8bc6de01ea99555e6eeaac6fcb2937f568ab347,c4b77ddd,false,false
Signals/DATA A/A57/A57_R2_acquisition.gdf,A57_R2_acquisition.gdf,gdf,59000512,1525887504000000000,-rw-rw-r--,true,,e647595c2597df2336ab2875e6bb919636c41e1ed3ef6b2eb5d3ad45acf58908,4575d341,false,false
Signals/DATA A/A57/A57_R3_onlineT.gdf,A57_R3_onlineT.gdf,gdf,59000518,1674079082000000000,-rw-rw-r--,true,,ef303f91b447315029ac1515368d586d5b7e945c790ac2390fdd47289cfce9a1,00bdd9cc,false,false
Signals/DATA A/A57/A57_R4_onlineT.gdf,A57_R4_onlineT.gdf,gdf,59000518,1674079060000000000,-rw-rw-r--,true,,fd3ada0d41978ec46407e7615d0c756578d77ac8aa88db9e87440856b7b2eecc,305674d4,false,false
Signals/DATA A/A57/A57_R5_onlineT.gdf,A57_R5_onlineT.gdf,gdf,59000518,1674079050000000000,-rw-rw-r--,true,,43314f1f2c2b4a522122f33f797c1c31743d9ecef56ba2c6bd9024a34ba1f49d,da4277e8,false,false
Signals/DATA A/A57/A57_R6_onlineT.gdf,A57_R6_onlineT.gdf,gdf,59000518,1674079040000000000,-rw-rw-r--,true,,20ac8619fba68c5e0d22540a3f9b722899dc5b9b5e8f6ea564877a938f5d7d31,5a813984,false,false
Signals/DATA A/A57/classifier_A57.xml,classifier_A57.xml,xml,1000,1574885794000000000,-rw-rw-r--,true,application/xml,6c0d540ecdebdd4dc1b49e02949134b8e9a94f5053fb28d2e2d22944a5c691a4,f9909fc3,false,false
Signals/DATA A/A57/csp-spatial-filter_A57.xml,csp-spatial-filter_A57.xml,xml,2531,1574885780000000000,-rw-rw-r--,true,application/xml,fa33734cdd1b69bb5766416956c057dc45fca438a074af99f53eaefa2c19b139,936350a6,false,false
Signals/DATA A/A57/frequency-band-selected_A57.csv,frequency-band-selected_A57.csv,csv,9973,1582671274000000000,-rw-rw-r--,true,text/csv,5a3fb680060d5cc5c0c6162a19cd8b90b052235db70bc6c2bf024a7482265ae2,e37b52b0,false,false
Signals/DATA A/A57/frequency-band-selected_A57.xml,frequency-band-selected_A57.xml,xml,577,1574885768000000000,-rw-rw-r--,true,application/xml,c4acd0f0b985da9209ea65dd97cec255258442894a6beeedae8ddf6ad3ca38f4,147d28be,false,false
Signals/DATA A/A58/A58_CE_baseline.gdf,A58_CE_baseline.gdf,gdf,24527154,1530205368000000000,-rw-rw-r--,true,,efed1f99ce0b0e3eb635513b08c452cd1c4573ff6ea9531d7e9ccfc96f5dfcbf,64b6cf7c,false,false
Signals/DATA A/A58/A58_OE_baseline.gdf,A58_OE_baseline.gdf,gdf,24527154,1530205622000000000,-rw-rw-r--,true,,4b82dbfe10de255302fb813d568429a831d27c0489932b07b01ad5f02175c03a,e0743c52,false,false
