subject,dataset,latent_dimension,component,validity_label,sctm_n_trials,sctm_status,sctm_differential_norm,sctm_common_state_norm,sctm_differential_partial_r2,sctm_permutation_p,sctm_null_differential_norm_mean,cross_low_to_high_within_auc,cross_low_to_high_cross_auc,cross_high_to_low_within_auc,cross_high_to_low_cross_auc,cross_status,cross_cross_state_gap
A12,A,2,2,fixed_dimension_sensitivity_ablation,240,ok,0.829615560380356,1.235041850931877,0.005755696635064922,0.7211155378486056,0.8383027568847788,0.5349206349206349,0.5780051150895141,0.5,0.626984126984127,ok,-0.0850343035765031
A16,A,2,2,fixed_dimension_sensitivity_ablation,240,ok,0.3029090191820699,2.4322306834125547,0.002084155899784945,0.00796812749003984,0.2031999706606677,0.45217391304347826,0.5230524642289348,0.5723370429252782,0.558695652173913,ok,-0.02861858021704569
A20,A,2,2,fixed_dimension_sensitivity_ablation,237,ok,0.506699280495551,1.3452136120888285,0.0044804604941444115,0.06374501992031872,0.4951877875775572,0.7660130718954248,0.7746031746031746,0.8492063492063493,0.8483660130718954,ok,-0.0038748832866479788
A40,A,2,2,fixed_dimension_sensitivity_ablation,232,ok,0.4950928000143807,1.0509664622747965,0.0024221882393596905,0.6254980079681275,0.49873441407158653,0.4902777777777778,0.5080645161290323,0.7486559139784946,0.6111111111111112,ok,0.05987903225806451
A44,A,2,2,fixed_dimension_sensitivity_ablation,240,ok,0.08796126003867227,0.27703294169354203,0.009333592179244232,0.01593625498007968,0.06646309622368105,0.5258985200845665,0.617117117117117,0.524024024024024,0.5618393234672304,ok,-0.06451694823787846
A48,A,2,2,fixed_dimension_sensitivity_ablation,239,ok,0.13275999385704704,0.43684742608833144,0.0025907992846746497,0.5059760956175299,0.13393995953024987,0.6452991452991453,0.6651785714285714,0.5052083333333334,0.5817307692307692,ok,-0.048200931013430925
A52,A,2,2,fixed_dimension_sensitivity_ablation,237,ok,0.12469663612536673,0.1938585583093429,0.0023657947492853326,0.20318725099601595,0.123052350977903,0.4141891891891892,0.37883771929824567,0.587719298245614,0.5783783783783784,ok,0.022346194879089565
A56,A,2,2,fixed_dimension_sensitivity_ablation,240,ok,0.12606831925031406,0.2830283108896868,0.0037082246656456874,0.0796812749003984,0.11538075914655735,0.5576719576719577,0.5873015873015872,0.5165945165945165,0.5619047619047619,ok,-0.037469937469937487
A60,A,2,2,fixed_dimension_sensitivity_ablation,240,ok,0.06629402773346346,0.1877059171366965,0.0019164275504136574,0.3665338645418327,0.06634725073109954,0.45579268292682923,0.46803069053708435,0.3938618925831202,0.5198170731707317,ok,-0.06909659409893329
B64,B,2,2,fixed_dimension_sensitivity_ablation,238,ok,0.39055001680658163,0.7545618996825033,0.0025259804823206666,0.043824701195219126,0.36946342255561637,0.5831202046035805,0.47603121516165,0.5027870680044593,0.5741687979539641,ok,0.017853629746212824
B68,B,2,2,fixed_dimension_sensitivity_ablation,239,ok,0.6020643873285945,1.49863614802714,0.002622506801192026,0.00398406374501992,0.4723663331513394,0.5227272727272727,0.5644490644490645,0.4573804573804574,0.6853146853146853,ok,-0.13482800982800985
B80,B,2,2,fixed_dimension_sensitivity_ablation,240,ok,0.24309437962494057,0.352881969687371,0.002960750568901327,0.0398406374501992,0.17897705177512538,0.5765765765765766,0.7282229965156795,0.5249709639953541,0.516087516087516,ok,-0.07138148601563238
A1,A,3,1,fixed_dimension_sensitivity_ablation,238,ok,0.28860430836097234,0.3283254240573664,0.0069627229950496305,0.7729083665338645,0.2979203299665503,0.7868589743589745,0.6820728291316527,0.7675070028011204,0.8108974358974359,ok,0.030697856065503126
A5,A,3,1,fixed_dimension_sensitivity_ablation,238,ok,1.5255856530710468,2.002337874311805,0.0017317208578673249,0.9880478087649402,1.5349726849610605,0.4736024844720497,0.6256613756613757,0.5634920634920635,0.5916149068322981,ok,-0.0900908672647803
A29,A,3,1,fixed_dimension_sensitivity_ablation,238,ok,1.3572293646103777,2.3360137065060305,0.00181076120449164,0.8645418326693227,1.3727330379185798,0.5333333333333333,0.36585365853658536,0.5107604017216643,0.6833333333333333,ok,-0.0025466284074605605
A33,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,1.3938615040128368,0.9414749324095281,0.002731202345599426,0.00398406374501992,1.390116430557964,0.8947368421052632,0.8218623481781376,0.8259109311740891,0.9057527539779682,ok,-0.0034836644383767768
A37,A,3,1,fixed_dimension_sensitivity_ablation,239,ok,1.1720171138466604,1.9267659771821832,0.0018536537341513615,0.9362549800796812,1.1743482664436145,0.626453488372093,0.6768507638072856,0.7685076380728554,0.5174418604651163,ok,0.10033425108627325
A41,A,3,1,fixed_dimension_sensitivity_ablation,236,ok,1.161080427966732,0.9796906248486817,0.003060078308218528,0.00398406374501992,0.7547932447127866,0.6477732793522266,0.6342780026990553,0.7058029689608637,0.5964912280701754,ok,0.06140350877192979
A45,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.05042294172333352,0.12869516515977963,0.0010669859334726528,0.6812749003984063,0.05268209928719948,0.4714445688689809,0.5606837606837607,0.5555555555555556,0.48488241881298993,ok,-0.009283027536107075
B69,B,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.5958913802238262,0.253272201936267,0.005624905649625367,0.44621513944223107,0.596256614015205,0.9521367521367521,0.9037037037037037,0.7814814814814814,0.8,ok,0.014957264957264904
B73,B,3,1,fixed_dimension_sensitivity_ablation,238,ok,0.5192947473089423,1.0728501833881043,0.0012507249100148776,0.8007968127490039,0.5418137062061289,0.9247311827956989,0.9423076923076923,0.9487179487179487,0.8402457757296466,ok,0.04544783173815431
B77,B,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.8873675542236026,1.0631326900191687,0.007172386148017518,0.00398406374501992,0.5594707838909403,0.6437246963562753,0.6985871271585558,0.5321821036106751,0.47638326585695,ok,0.00046820347572229526
B81,B,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.5603473988856663,0.6001577092912157,0.00845105392475809,0.05976095617529881,0.5027056924423338,0.4585365853658537,0.5181818181818182,0.6625,0.2634146341463415,ok,0.169720066518847
C85,C,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.21368148052624628,0.0927980562799487,0.012501237318016667,0.6693227091633466,0.21856737545619273,0.6685606060606061,0.5482625482625483,0.5135135135135134,0.6357323232323232,ok,-0.0009603759603760142
A2,A,3,1,fixed_dimension_sensitivity_ablation,238,ok,0.41517748851553304,1.740516112113881,0.0011276976498861835,0.7410358565737052,0.4274776082692089,0.5662393162393162,0.6046511627906976,0.5431893687707642,0.5373931623931624,ok,-0.0163078200868898
A6,A,3,1,fixed_dimension_sensitivity_ablation,238,ok,2.0120701361650606,0.7939791213254236,0.001605004534777521,0.00398406374501992,1.9880298413499318,0.766367137355584,0.6471631205673759,0.7411347517730497,0.6572528883183568,ok,0.10154294012145049
A14,A,3,1,fixed_dimension_sensitivity_ablation,236,ok,1.5091925812221283,1.3325132552266226,0.0008999700837114544,1.0,1.7062723785513485,0.5311653116531165,0.49736842105263157,0.5460526315789475,0.47289972899728994,ok,0.05347489659107124
A18,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.3158698419113821,2.4390943537309564,0.0012743035199536124,1.0,0.33170051863677896,0.6203007518796992,0.882063882063882,0.8710073710073709,0.738095238095238,ok,-0.06442549863602492
A22,A,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.31094352046433266,0.2796143165630984,0.003582335362024569,0.1752988047808765,0.2997386592411896,0.5928571428571429,0.8394736842105263,0.838157894736842,0.7869047619047619,ok,-0.09768170426065165
A26,A,3,1,fixed_dimension_sensitivity_ablation,237,ok,1.059945127864264,0.5678655764528399,0.002269534428817499,0.00398406374501992,1.0406909440422432,0.5916666666666667,0.7097532314923619,0.708578143360752,0.6869047619047619,ok,-0.048206591684852584
A34,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.693965362809196,0.8346519402723414,0.004423601607928651,0.8924302788844621,0.7018324457887549,0.5372023809523809,0.782608695652174,0.45819397993311034,0.5208333333333334,ok,-0.15402283405000802
A38,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,1.5702183366584737,1.9471748744606978,0.0012295522963953198,0.055776892430278883,1.5539314953354473,0.592436974789916,0.625,0.7208333333333333,0.6176470588235294,ok,0.03531162464985993
A42,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.10143362707341784,0.13360364240450354,0.004907629469193098,0.6254980079681275,0.1053172134152573,0.6000000000000001,0.3850340136054422,0.6993197278911565,0.5046153846153847,ok,0.20483516483516484
A50,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.10670828555960843,0.117496760036211,0.004552036714281504,0.18725099601593626,0.10237007424696336,0.5426356589147288,0.4880952380952381,0.6106442577030812,0.6098191214470283,ok,0.027682778537771763
A54,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.06828326689588349,0.44144918220056883,0.005227738825593464,0.50199203187251,0.07452898678187654,0.4855769230769231,0.5283333333333332,0.5700000000000001,0.4555288461538462,ok,0.03585737179487186
B62,B,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.7712492290918773,0.3205879785647334,0.005732972767134914,0.00398406374501992,0.7062731407368976,0.8535714285714286,0.7655826558265583,0.8672086720867209,0.8988095238095238,ok,0.028193960511033733
B66,B,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.5397213860541219,0.5173377609088088,0.004755950038076384,0.00398406374501992,0.38448208956053753,0.5406976744186046,0.44565217391304346,0.5062111801242236,0.6962209302325582,ok,-0.047482124801386694
B74,B,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.5258513023504475,0.8385148911863743,0.0051321959641643655,0.02390438247011952,0.5005217257506689,0.6936090225563909,0.7481684981684982,0.6877289377289377,0.38721804511278196,ok,0.12297570850202424
B78,B,3,1,fixed_dimension_sensitivity_ablation,239,ok,1.3191215866876007,1.5199533478940044,0.0015718392413369697,0.055776892430278883,1.2914778073955215,0.7788617886178861,0.7900207900207901,0.7006237006237006,0.689430894308943,ok,1.6902455926837145e-05
C82,C,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.9061850322460282,0.31875572333135554,0.002299559900025283,0.9960159362549801,0.9386879958588689,0.53125,0.5792592592592593,0.42666666666666664,0.61125,ok,-0.11629629629629629
A3,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.6257649526627266,1.2783204299625504,0.003327606046691689,1.0,0.6927666350907812,0.9291819291819291,0.8426812585499316,0.8426812585499316,0.945054945054945,ok,-0.007936507936507964
A15,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,1.1717059438146882,0.3710039996481945,0.003942151269873406,0.2589641434262948,1.1704956968173423,0.6974025974025975,0.7057416267942584,0.6973684210526316,0.6142857142857143,ok,0.03737183868762817
A19,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.8581640887542186,1.8371654193451243,0.0033930182837140777,0.00796812749003984,0.856155973945926,0.8753387533875339,0.9451871657754011,0.9799465240641712,0.9742547425474255,ok,-0.03207831543556078
A23,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.2371609289399504,0.7875991181722801,0.0012492464751384658,0.00398406374501992,0.17578317708045524,0.7173913043478262,0.8260869565217391,0.7141304347826086,0.6841432225063938,ok,-0.03935421994884908
A27,A,3,1,fixed_dimension_sensitivity_ablation,238,ok,1.4069827661374514,0.73637080524746,0.004570704678917181,0.9721115537848606,1.414268546154705,0.45588235294117646,0.5658823529411765,0.39647058823529413,0.4037433155080214,ok,-0.05863636363636365
A31,A,3,1,fixed_dimension_sensitivity_ablation,238,ok,0.7316119598550778,1.3330967315122375,0.0019245622913139915,0.035856573705179286,0.7189162042309409,0.573170731707317,0.673469387755102,0.5414965986394559,0.5299334811529933,ok,-0.04436776928066122
A35,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,1.2833918366416224,2.083084470124524,0.0024555397044192517,0.05179282868525897,1.2810218427549327,0.92125,0.8738425925925927,0.8645833333333333,0.82,ok,0.045995370370370325
A43,A,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.1626861754328611,0.25727045481169974,0.014188151127210502,0.2350597609561753,0.16140657460275798,0.5923392612859097,0.6506410256410255,0.6826923076923077,0.5540355677154583,ok,0.035177487810866825
A51,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.05748225876651751,0.2410502571466317,0.003916235236983923,0.5537848605577689,0.06452720880698999,0.5434210526315789,0.5588235294117647,0.5013368983957218,0.5381578947368422,ok,-0.026111736560653076
A55,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.12105187864292477,0.45438010492025493,0.05425462742420406,0.11155378486055777,0.11072888166693123,0.6848072562358276,0.5779411764705882,0.6352941176470588,0.6598639455782314,ok,0.04114812591703343
B63,B,3,1,fixed_dimension_sensitivity_ablation,238,ok,0.5934187673611109,0.8245725382851459,0.009125649281221726,0.0796812749003984,0.559346584292674,0.40476190476190477,0.6086474501108647,0.4368070953436807,0.5920634920634921,ok,-0.17957097103438568
B67,B,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.6294867083061495,0.42306039290872904,0.007117829451329105,0.00398406374501992,0.3736807677166056,0.6792929292929293,0.6277777777777778,0.6930555555555556,0.5303030303030303,ok,0.10713383838383844
B79,B,3,1,fixed_dimension_sensitivity_ablation,237,ok,0.8750386415629551,1.6468110223792116,0.003672509488374498,0.9243027888446215,0.8983620840892949,0.7918552036199095,0.8977932636469222,0.8803716608594657,0.9336349924585219,ok,-0.07960069581303447
C83,C,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.09497929684719418,0.14363817463891054,0.00945009602883018,0.7290836653386454,0.09882880460263713,0.5638792102206736,0.5178062678062678,0.6168091168091168,0.5998838559814169,ok,0.031499101621052794
C87,C,3,1,fixed_dimension_sensitivity_ablation,238,ok,0.4996525493225785,0.3695206903836469,0.00738475142556172,0.00398406374501992,0.3780714016860722,0.8532818532818534,0.6039952996474736,0.6498237367802585,0.8056628056628057,ok,0.04672374237591631
A4,A,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.43582081477403756,2.138590358658033,0.0033216870956873645,0.27091633466135456,0.4309929575975226,0.5852941176470589,0.5234042553191489,0.46382978723404256,0.6352941176470589,ok,-0.0547872340425532
A8,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.5596142820103757,2.0274905371956455,0.0020506452133516317,0.00398406374501992,0.4751128468239927,0.6210670314637483,0.5482295482295483,0.5384615384615384,0.682626538987688,ok,-0.035663758645974764
A12,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,1.0709786816207074,0.6286750524568266,0.0008275645384583363,0.8924302788844621,1.1014002280123127,0.6394557823129251,0.5339366515837104,0.5007541478129713,0.4884353741496599,ok,0.058918952196263086
A16,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.3839502543404405,2.1790812514571374,0.0009466255246698418,0.9482071713147411,0.41127586060354293,0.712962962962963,0.5686777920410783,0.5096277278562259,0.4880952380952381,ok,0.08290883034143628
A20,A,3,1,fixed_dimension_sensitivity_ablation,237,ok,0.4887035485081855,1.288856445137751,0.005525599647799084,0.6055776892430279,0.49135763132134896,0.8534850640113797,0.9015384615384616,0.8999999999999999,0.7823613086770982,ok,0.034792646897909896
A40,A,3,1,fixed_dimension_sensitivity_ablation,232,ok,0.46092576959132414,1.0686026662450006,0.0034854942182002135,0.6175298804780877,0.46426020349543956,0.668918918918919,0.31025641025641026,0.6294871794871795,0.5689189189189189,ok,0.20961538461538465
A44,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.07576333089393321,0.2613535987737158,0.006816430129094719,0.8087649402390438,0.09202918356540567,0.6416666666666666,0.5726190476190476,0.6291666666666667,0.6027777777777779,ok,0.04771825396825391
A48,A,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.21034767563727783,0.451743033242864,0.017796241779585054,0.32270916334661354,0.19925390387816533,0.499375,0.534688995215311,0.6889952153110048,0.6575,ok,-0.0019093899521530622
A52,A,3,1,fixed_dimension_sensitivity_ablation,237,ok,0.12519278614673995,0.19587261792250893,0.0043788745484093505,0.6812749003984063,0.12838218306630358,0.5710928319623971,0.4786967418546365,0.6221804511278197,0.48883666274970616,ok,0.11286993924293709
A56,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.1492060945155655,0.48603170358080516,0.039286043054307385,0.09163346613545817,0.12392180562702018,0.5440476190476191,0.5614035087719298,0.5614035087719298,0.5785714285714284,ok,-0.017261904761904645
A60,A,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.06614997539441757,0.24585452841700586,0.006374557335548259,0.35856573705179284,0.0665016648313631,0.44782608695652176,0.3252032520325203,0.42818428184281837,0.508695652173913,ok,0.02105573229645341
B64,B,3,1,fixed_dimension_sensitivity_ablation,238,ok,0.37925933112814186,0.7834046451829939,0.0037426854359249306,0.3784860557768924,0.3768220472016611,0.6802721088435374,0.46210526315789474,0.42105263157894735,0.5850340136054422,ok,0.02709273182957392
B68,B,3,1,fixed_dimension_sensitivity_ablation,239,ok,0.5123142671278128,1.4830189928262385,0.0027073113392956927,0.027888446215139442,0.47025068356248245,0.4933862433862434,0.48888888888888893,0.3123456790123457,0.6574074074074073,ok,-0.17028218694885358
B80,B,3,1,fixed_dimension_sensitivity_ablation,240,ok,0.1824084066949849,0.33932394469709465,0.0020491402062766673,0.6334661354581673,0.1942715950089649,0.5136054421768708,0.5740740740740741,0.4708994708994708,0.5034013605442177,ok,-0.04648526077097509
A1,A,3,2,fixed_dimension_sensitivity_ablation,238,ok,0.28582533747221944,0.41146849242451566,0.0023015662415762916,0.9442231075697212,0.2968223296654606,0.8428805237315876,0.9247606019151847,0.6826265389876881,0.630114566284779,ok,-0.014684052740344011
A5,A,3,2,fixed_dimension_sensitivity_ablation,238,ok,1.5725469039620892,2.2336798598501004,0.006665334248570298,1.0,1.6514768981467016,0.5441860465116279,0.6185185185185185,0.5833333333333334,0.6453488372093024,ok,-0.06817398794142976
A29,A,3,2,fixed_dimension_sensitivity_ablation,238,ok,1.3242889242800158,2.5851923768926603,0.0146384663554604,0.6812749003984063,1.330846778075865,0.6337209302325582,0.6970588235294117,0.6279411764705882,0.4511627906976744,ok,0.056720246238030125
A33,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,1.4671842342965744,0.9356192948846709,0.0036231567670671483,0.00398406374501992,1.446908221200588,0.9281842818428184,0.874390243902439,0.6658536585365854,0.8048780487804879,ok,-0.042615176151761525
A37,A,3,2,fixed_dimension_sensitivity_ablation,239,ok,1.1534508189478136,1.775504961211812,0.004397917985591748,1.0,1.166840282182999,0.6312500000000001,0.43421052631578944,0.7065789473684211,0.72,ok,0.09180921052631588
A41,A,3,2,fixed_dimension_sensitivity_ablation,236,ok,1.0771908013118425,0.9997121073948343,0.003342994306001934,0.00398406374501992,0.750655125224456,0.6407894736842107,0.6819444444444445,0.6708333333333334,0.4710526315789474,ok,0.07931286549707611
A45,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.056990471633154086,0.11132653370064154,0.009765894550387233,0.03187250996015936,0.05157835362184062,0.5123873873873874,0.41419294990723565,0.6168831168831168,0.48761261261261263,ok,0.11373247087532798
B69,B,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.5812387543303267,0.14765975167855108,0.0036122824440639745,0.18326693227091634,0.5765304933562341,0.9310710498409331,0.7954545454545454,0.8208556149732621,0.8886532343584305,ok,0.03390944250060968
B73,B,3,2,fixed_dimension_sensitivity_ablation,238,ok,1.0156931646170175,1.455924887985451,0.015465798518709328,0.00398406374501992,0.3895542601135333,0.8903703703703704,0.8959899749373433,0.9323308270676691,0.8266666666666667,ok,0.050022277917014746
B77,B,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.5985566035404446,0.7857931803493151,0.0029324088680059424,0.00398406374501992,0.5323075634075711,0.6479690522243713,0.6771196283391405,0.4924506387921022,0.6479690522243714,ok,-0.09233449477351921
B81,B,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.508986555962939,0.3419331036768706,0.004761155860747879,0.3665338645418327,0.5085166730217797,0.3647490820073439,0.5297619047619048,0.46577380952380953,0.5348837209302325,ok,-0.11706136708049192
C85,C,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.1737583102932383,0.19454983274680873,0.006089294809777268,1.0,0.19138751674912852,0.5789473684210527,0.5732558139534883,0.6662790697674419,0.5152354570637119,ok,0.07836758358564716
A2,A,3,2,fixed_dimension_sensitivity_ablation,238,ok,0.38673081604851833,1.8434461253456065,0.0024444874201465794,0.7250996015936255,0.39530512295041953,0.4935437589670014,0.5667828106852497,0.5656213704994193,0.5882352941176471,ok,-0.04792648766823804
A6,A,3,2,fixed_dimension_sensitivity_ablation,238,ok,2.095792848971147,0.878024949075113,0.0057502289132425055,1.0,2.138586050791987,0.7204861111111112,0.6763157894736842,0.781578947368421,0.7673611111111112,ok,0.029194078947368418
A14,A,3,2,fixed_dimension_sensitivity_ablation,236,ok,1.3351854232633458,1.6180891424613502,0.004027081857142623,1.0,1.4277194195476972,0.537467700258398,0.5041666666666667,0.5874999999999999,0.6886304909560723,ok,-0.03391472868217055
A18,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.3293093739581217,1.9520887341548998,0.003370989511777278,0.7250996015936255,0.34233228716897895,0.8612244897959183,0.7693181818181818,0.8159090909090909,0.6843537414965987,ok,0.11173082869511436
A22,A,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.28464440725598794,0.2588108946689723,0.0019761270145832732,0.4302788844621514,0.28538740093950893,0.8492822966507176,0.7936507936507936,0.5648148148148148,0.8181818181818181,ok,-0.09886775018353966
A26,A,3,2,fixed_dimension_sensitivity_ablation,237,ok,1.169696285834627,0.6814547188909252,0.0027107079069295104,0.8286852589641435,1.1746671979569396,0.7006578947368421,0.6163682864450128,0.4718670076726343,0.7708333333333334,ok,-0.10733835868443489
A34,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.7090360924429066,0.8858299194812774,0.001835350818287007,0.8764940239043825,0.7170506900551372,0.46135265700483097,0.40544217687074824,0.4857142857142857,0.5917874396135265,ok,-0.025081336882579047
A38,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,1.6773575635932838,2.045955575891351,0.0028725081317698686,0.952191235059761,1.6955201389540826,0.640198511166253,0.8883720930232559,0.8127906976744186,0.6116625310173697,ok,-0.02352270759997699
A42,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.08639646477981082,0.12982444918462663,0.0019345593684488849,0.8286852589641435,0.0887337380073898,0.51375,0.574829931972789,0.5090702947845805,0.55125,ok,-0.051629818594104204
A50,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.09792707712074737,0.12167705289765207,0.017685003048416803,0.7250996015936255,0.10055482447641197,0.47953964194373394,0.4715099715099715,0.5377492877492878,0.41304347826086946,ok,0.06636773996109038
A54,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.049445962450556234,0.39837357249483757,0.00479471281997923,0.9601593625498008,0.05568127642413907,0.5060386473429952,0.6289855072463768,0.44057971014492747,0.5018115942028986,ok,-0.09208937198067635
B62,B,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.7294689716607059,0.35231882511648394,0.0034476425335787653,0.08366533864541832,0.7164211480876254,0.8871428571428571,0.8089244851258581,0.7517162471395882,0.7585714285714287,ok,0.03568159529257925
B66,B,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.4081345178123564,0.5472919804300471,0.00900523831815181,0.02390438247011952,0.38309996647027544,0.5558139534883721,0.48478260869565215,0.6521739130434784,0.6511627906976744,ok,0.03602123356926201
B74,B,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.47075703642933847,0.3601438941099912,0.007889158663972995,0.8645418326693227,0.47720563740066213,0.8233333333333334,0.7114285714285715,0.7857142857142856,0.6055555555555555,ok,0.14603174603174596
B78,B,3,2,fixed_dimension_sensitivity_ablation,239,ok,1.2827229265958713,1.5881677320435992,0.002542292949591074,1.0,1.3009567476941015,0.8021978021978022,0.7906666666666666,0.7,0.6854395604395604,ok,0.013045787545787557
C82,C,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.8915140215469878,0.3460276463911973,0.0018830720071161267,1.0,0.9166987738543871,0.4901960784313726,0.5866013071895425,0.7107843137254901,0.5928489042675894,ok,0.010765090349865392
A3,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.5029326198322943,1.3716022830338512,0.0016776274799154,0.00796812749003984,0.44296017775212054,0.8799342105263158,0.8429752066115703,0.8636363636363635,0.7417763157894737,ok,0.07940952588081768
A15,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,1.195617535996718,0.3402312315014519,0.0023158078546753336,1.0,1.2799561386257288,0.6363636363636362,0.538781163434903,0.7036011080332409,0.9024390243902439,ok,-0.05062772171413488
A19,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.878246705482258,2.005893656224534,0.0023036413266557254,0.17131474103585656,0.8734635331083325,0.9157142857142857,0.9183673469387754,0.9673469387755101,0.9028571428571429,ok,0.030918367346938758
A23,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.23057171387686295,0.9235072204266471,0.0011089292170095577,0.10358565737051793,0.19215195790453035,0.5994152046783625,0.7807017543859649,0.8347953216374269,0.847953216374269,ok,-0.09722222222222227
A27,A,3,2,fixed_dimension_sensitivity_ablation,238,ok,1.406058073169385,0.7157985004812389,0.00318830421782057,0.9561752988047809,1.4164555219053228,0.5857487922705313,0.3107769423558897,0.5764411027568922,0.5567632850241546,ok,0.1473248338236896
A31,A,3,2,fixed_dimension_sensitivity_ablation,238,ok,0.8056219566985245,1.5757789055004314,0.0026916530398937155,0.02390438247011952,0.7801460375217887,0.5468599033816426,0.42096774193548386,0.7290322580645161,0.7033816425120774,ok,0.07577138849929874
A35,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,1.3577956536841813,2.0864898427208427,0.0053991835456188575,0.900398406374502,1.3662394729798215,0.887012987012987,0.9079822616407982,0.8514412416851441,0.8662337662337662,ok,-0.017880899588216648
A43,A,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.1382422629480064,0.19056278741441535,0.002629041418376832,1.0,0.1470676587436077,0.7073529411764705,0.6571428571428571,0.5297619047619049,0.5441176470588235,ok,0.017927170868347386
A51,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.07251051566168296,0.23947704121726354,0.0025463596412720335,0.11952191235059761,0.06244044816979054,0.5,0.45367647058823524,0.5125,0.5011961722488038,ok,0.028813678581480484
A55,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.08985955608438552,0.26470703635355564,0.008595996355763358,0.7848605577689243,0.09724343492165798,0.7037593984962405,0.4792833146696529,0.553191489361702,0.7548872180451127,ok,0.011390177571588445
B63,B,3,2,fixed_dimension_sensitivity_ablation,238,ok,0.5826204066148248,0.6525803032517401,0.007089137913045884,0.05976095617529881,0.5395408803840819,0.6305555555555555,0.6291309669522643,0.609547123623011,0.6097222222222222,ok,0.0006247450020400169
B67,B,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.37551100519480973,0.330502501596096,0.00276586180968752,0.6095617529880478,0.3813588553087223,0.6303258145363408,0.6652173913043479,0.6565217391304349,0.6052631578947368,ok,0.008183502233845508
B79,B,3,2,fixed_dimension_sensitivity_ablation,237,ok,0.8861878540177028,1.6358617034813383,0.002663985077862363,0.11553784860557768,0.876385065798974,0.7673160173160173,0.7091503267973857,0.8839869281045751,0.9772727272727273,ok,-0.017560054324760266
C83,C,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.0944819598338845,0.14584936186813652,0.006968019835568384,0.952191235059761,0.09983553043404288,0.5704125177809387,0.6104651162790697,0.6424418604651162,0.49786628733997146,ok,0.052261487313506855
