architecture,fold,subject,n_test,n_train,n_validation,validation_subjects,test_subjects,runtime_seconds,device,input_representation,normalization_fit_scope,seed,epochs_completed,balanced_accuracy,auc,left_precision,left_recall,left_f1,right_precision,right_recall,right_f1
ShallowConvNet,5,A14,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.48896299999979,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5,0.4825,0.5,0.3333333333333333,0.4,0.5,0.6666666666666666,0.5714285714285714
ShallowConvNet,5,A19,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.49825810000038,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5166666666666666,0.4832986111111111,0.5285714285714286,0.30833333333333335,0.3894736842105263,0.5117647058823529,0.725,0.6
ShallowConvNet,5,A23,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.50590389999888,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5249999999999999,0.5188194444444445,0.5428571428571428,0.31666666666666665,0.4,0.5176470588235295,0.7333333333333333,0.6068965517241379
ShallowConvNet,5,A28,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.51390299999912,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5083333333333333,0.5129166666666666,0.5135135135135135,0.31666666666666665,0.3917525773195876,0.5060240963855421,0.7,0.5874125874125874
ShallowConvNet,5,A32,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.52227099999982,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5166666666666666,0.47809027777777785,0.53125,0.2833333333333333,0.3695652173913043,0.5113636363636364,0.75,0.6081081081081081
ShallowConvNet,5,A37,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.53127639999911,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5041666666666667,0.4787152777777778,0.5066666666666667,0.31666666666666665,0.38974358974358975,0.503030303030303,0.6916666666666667,0.5824561403508772
ShallowConvNet,5,A42,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.53949499999908,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.4791666666666667,0.5093749999999999,0.46153846153846156,0.25,0.32432432432432434,0.4857142857142857,0.7083333333333334,0.576271186440678
ShallowConvNet,5,A47,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.54637019999973,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5,0.5028472222222222,0.5,0.3333333333333333,0.4,0.5,0.6666666666666666,0.5714285714285714
ShallowConvNet,5,A51,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.55422329999965,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.49583333333333335,0.4939583333333333,0.4935064935064935,0.31666666666666665,0.38578680203045684,0.49693251533742333,0.675,0.5724381625441696
ShallowConvNet,5,A56,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.56115839999984,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5166666666666666,0.5377083333333332,0.5263157894736842,0.3333333333333333,0.40816326530612246,0.5121951219512195,0.7,0.5915492957746479
ShallowConvNet,5,A7,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.56731629999922,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.49583333333333335,0.4668402777777777,0.49333333333333335,0.30833333333333335,0.37948717948717947,0.49696969696969695,0.6833333333333333,0.5754385964912281
ShallowConvNet,5,B63,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.57344290000037,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5,0.5284027777777778,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
ShallowConvNet,5,B68,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.58298970000033,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5,0.4353819444444444,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
ShallowConvNet,5,B73,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.59155569999893,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5,0.5620138888888889,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
ShallowConvNet,5,B78,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.60007550000046,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5,0.5384722222222221,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
ShallowConvNet,5,C83,240,15032,1680,B80;B81;C82;C84;C85;C86;C87,A1;A14;A19;A23;A28;A32;A37;A42;A47;A51;A56;A7;B63;B68;B73;B78;C83,157.609101,cpu,"EOG-regressed 8-30Hz MI epoch, 64Hz downsampled",training_subjects_only,20260727,5,0.5125,0.5070833333333333,0.52,0.325,0.4,0.509090909090909,0.7,0.5894736842105263
