branch,validity_label,subject,dataset,rejection_rate,sctm_n_trials,sctm_status,sctm_differential_norm,sctm_common_state_norm,sctm_differential_partial_r2,sctm_permutation_p,sctm_null_differential_norm_mean,cross_low_to_high_within_auc,cross_low_to_high_cross_auc,cross_high_to_low_within_auc,cross_high_to_low_cross_auc,cross_status,cross_cross_state_gap,permutations,seed
no_eog_regression,preprocessing_sensitivity_ablation,A16,A,0.0,240,ok,0.26082370910131397,0.2757047649900891,0.0036202782867633676,0.05976095617529881,0.258239596525846,0.6124338624338626,0.503209242618742,0.5147625160462131,0.42063492063492064,ok,0.10167610761320653,250,3918057596
no_eog_regression,preprocessing_sensitivity_ablation,A18,A,0.0,240,ok,0.14819431984244633,0.27904855106269005,0.004857219722634087,0.6892430278884463,0.15576826898062138,0.7832080200501252,0.8452088452088452,0.7936117936117937,0.7869674185463659,ok,-0.027678225046646077,250,819177438
no_eog_regression,preprocessing_sensitivity_ablation,A19,A,0.0,240,ok,0.36783879372627,0.2768199190922146,0.008574338894554057,0.00398406374501992,0.35384878413852366,0.9336043360433603,0.9024064171122994,0.9598930481283423,0.924119241192412,ok,0.03348586293349565,250,3341754748
no_eog_regression,preprocessing_sensitivity_ablation,A20,A,0.016666666666666666,236,ok,0.39554242565391096,0.48945151990597874,0.009278449403380074,0.22310756972111553,0.3909791445382325,0.7690058479532164,0.8084772370486657,0.9372056514913658,0.9210526315789473,ok,-0.011659184591515437,250,3366527483
no_eog_regression,preprocessing_sensitivity_ablation,A22,A,0.008333333333333333,238,ok,0.3463439060405348,0.2489702046133025,0.005383992904402168,0.05179282868525897,0.3429568018378321,0.4833333333333333,0.4118421052631579,0.8828947368421052,0.738095238095238,ok,0.10814536340852127,250,285647038
no_eog_regression,preprocessing_sensitivity_ablation,A23,A,0.0,240,ok,0.28050642883985744,0.5030559659782531,0.004613570039663228,0.6852589641434262,0.2813271855991086,0.5792838874680307,0.7021739130434783,0.7304347826086957,0.5869565217391304,ok,0.010294117647058842,250,1027030280
no_eog_regression,preprocessing_sensitivity_ablation,A26,A,0.0,240,ok,0.29007504383046345,0.2451171369412814,0.0057466565877353215,0.11553784860557768,0.2870506014907913,0.6702380952380953,0.7048054919908466,0.7585812356979406,0.6511904761904762,ok,0.03641168137735651,250,1821064556
no_eog_regression,preprocessing_sensitivity_ablation,A27,A,0.004166666666666667,239,ok,0.33466089366548024,0.28430802966269153,0.004789950811282084,0.3426294820717131,0.33428113311009067,0.5187165775401069,0.5611764705882353,0.5882352941176471,0.48262032085561496,ok,0.03157754010695188,250,3543308116
no_eog_regression,preprocessing_sensitivity_ablation,A29,A,0.0125,237,ok,0.9599091709525194,0.35164070984251855,0.0023173837893789573,1.0,0.9963461816489896,0.5821428571428572,0.5437589670014348,0.6829268292682927,0.6523809523809524,ok,0.03446488351438137,250,1466630064
no_eog_regression,preprocessing_sensitivity_ablation,A31,A,0.004166666666666667,239,ok,0.2703797572730125,0.2782855306731157,0.003966944012922968,0.26294820717131473,0.2679228583941713,0.5068181818181818,0.595959595959596,0.5757575757575758,0.5204545454545455,ok,-0.016919191919191945,250,2897375974
